Node, 2996
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 2.210826991E-03, -3.588118379E-04, -4.325507907E-04, 4.007703683E-04, 1.009727803E-04, -7.861556296E-04, 2.819236182E-02, -1.355433406E-02, -1.463802799E-02, 6.19448378E-03, 1.450191645E-03, -1.223408047E-02, 503.911575, 108.582526, 97.2380714, 30.8284895, 7.7671369, -60.4735103
1.2, 1.809745358E-03, -2.77257177E-04, -3.489441224E-04, 3.166939878E-04, 1.028678203E-04, -7.092948363E-04, 2.819236182E-02, -1.355433406E-02, -1.463802799E-02, 6.19448378E-03, 1.450191645E-03, -1.223408047E-02, 414.985134, 93.9078255, 82.8790636, 24.3610762, 7.91290909, -54.561141
1.4, 1.408663651E-03, -1.957024433E-04, -2.653374559E-04, 2.326179401E-04, 1.047625292E-04, -6.324341557E-04, 2.819236182E-02, -1.355433406E-02, -1.463802799E-02, 6.19448378E-03, 1.450191645E-03, -1.223408047E-02, 326.058685, 79.2331362, 68.5200572, 17.8936877, 8.0586561, -48.6487813
1.7, 8.070411204E-04, -7.337034776E-05, -1.399274406E-04, 1.065038691E-04, 1.076045978E-04, -5.171431512E-04, 2.819236182E-02, -1.355433406E-02, -1.463802799E-02, 6.19448378E-03, 1.450191645E-03, -1.223408047E-02, 192.669018, 57.2211008, 46.9815469, 8.19260503, 8.27727669, -39.7802424
2, 2.054185879E-04, 4.896175255E-05, -1.451743745E-05, -1.961020314E-05, 1.104466646E-04, -4.018521431E-04, 2.819236182E-02, -1.355433406E-02, -1.463802799E-02, 6.19448378E-03, 1.450191645E-03, -1.223408047E-02, 59.2793493, 35.2090659, 25.4430365, -1.50847714, 8.49589723, -30.9117029
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
