Node, 5557
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 6.151008187E-03, -1.761846957E-03, -1.847189415E-03, -2.713896947E-07, -3.389610015E-07, -1.351139335E-04, 0.427674573, -0.210396169, -0.217278404, -2.18773821E-05, -2.733262227E-05, -1.089275291E-02, 1239.61342, 22.2510788, 9.1214658, -2.087612264E-02, -2.60739401E-02, -10.3933793
1.2, 4.913619836E-03, -1.409310396E-03, -1.474469129E-03, 6.311851466E-04, -5.62907519E-06, -1.089834373E-04, 0.427674573, -0.210396169, -0.217278404, -2.18773821E-05, -2.733262227E-05, -1.089275291E-02, 990.15387, 17.3953645, 7.37094414, 48.5527039, -0.433005787, -8.38334137
1.4, 3.676231427E-03, -1.05677385E-03, -1.101748843E-03, 1.262641701E-03, -1.091918978E-05, -8.285294192E-05, 0.427674573, -0.210396169, -0.217278404, -2.18773821E-05, -2.733262227E-05, -1.089275291E-02, 740.694321, 12.5396507, 5.6204223, 97.1262827, -0.8399377, -6.37330308
1.7, 1.820148798E-03, -5.279690304E-04, -5.426683783E-04, 2.20982646E-03, -1.885436222E-05, -4.365719406E-05, 0.427674573, -0.210396169, -0.217278404, -2.18773821E-05, -2.733262227E-05, -1.089275291E-02, 366.504971, 5.25608039, 2.99463955, 169.986658, -1.45033555, -3.3582457
2, -3.593385259E-05, 8.358045918E-07, 1.641206052E-05, 3.157011321E-03, -2.678953388E-05, -4.461449862E-06, 0.427674573, -0.210396169, -0.217278404, -2.18773821E-05, -2.733262227E-05, -1.089275291E-02, -7.68436062, -2.02749021, 0.368856848, 242.847027, -2.06073341, -0.343188405
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
