Node, 6850
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 4.024819587E-03, -1.129634926E-03, -1.141250119E-03, 4.516043191E-04, -9.285282481E-07, -1.803341041E-05, 0.215290114, -0.107282013, -0.108008101, 2.825238206E-02, -5.804282375E-05, -1.128031075E-03, 821.580078, 28.5870764, 26.8001194, 34.7387936, -7.14252477E-02, -1.38718545
1.2, 3.24380133E-03, -9.058561263E-04, -9.176298772E-04, 3.600305354E-04, 4.367177752E-06, 9.709502774E-05, 0.215290114, -0.107282013, -0.108008101, 2.825238206E-02, -5.804282375E-05, -1.128031075E-03, 662.928886, 24.5200539, 22.708708, 27.6946559, 0.335936747, 7.46884841
1.4, 2.462783421E-03, -6.820784547E-04, -6.940095845E-04, 2.684555839E-04, 9.663474145E-06, 2.122236219E-04, 0.215290114, -0.107282013, -0.108008101, 2.825238206E-02, -5.804282375E-05, -1.128031075E-03, 504.277699, 20.4527869, 18.6172311, 20.6504297, 0.743344165, 16.324894
1.7, 1.291256762E-03, -3.464119727E-04, -3.585791383E-04, 1.310931812E-04, 1.760791895E-05, 3.849165114E-04, 0.215290114, -0.107282013, -0.108008101, 2.825238206E-02, -5.804282375E-05, -1.128031075E-03, 266.300922, 14.351887, 12.4800156, 10.0840907, 1.35445529, 29.6089616
2, 1.197300271E-04, -1.074547882E-05, -2.314869175E-05, -6.269231221E-06, 2.555236301E-05, 5.576093936E-04, 0.215290114, -0.107282013, -0.108008101, 2.825238206E-02, -5.804282375E-05, -1.128031075E-03, 28.3241415, 8.2509867, 6.34280008, -0.48224853, 1.96556637, 42.8930306
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
