Node, 5647
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 5.998607414E-03, -1.729270036E-03, -1.750556558E-03, 9.041449327E-05, 2.107846073E-05, -2.201629031E-04, 0.411183705, -0.204743522, -0.206440178, 7.204420632E-03, 1.680074318E-03, -1.754306086E-02, 1213.49125, 24.5870129, 21.3121621, 6.9549609, 1.62142009, -16.9356079
1.2, 4.808511818E-03, -1.384396397E-03, -1.404705768E-03, 4.247727387E-04, 1.174204317E-05, -3.087643123E-05, 0.411183705, -0.204743522, -0.206440178, 7.204420632E-03, 1.680074318E-03, -1.754306086E-02, 972.779867, 20.0247482, 16.9002345, 32.6748257, 0.903234104, -2.37511013
1.4, 3.61841626E-03, -1.039522778E-03, -1.0588549E-03, 7.591309938E-04, 2.405624356E-06, 1.58410044E-04, 0.411183705, -0.204743522, -0.206440178, 7.204420632E-03, 1.680074318E-03, -1.754306086E-02, 732.068481, 15.4624839, 12.4883072, 58.3946908, 0.185048033, 12.1853879
1.7, 1.833272884E-03, -5.222123388E-04, -5.400787049E-04, 1.260668389E-03, -1.1599003E-05, 4.423397525E-04, 0.411183705, -0.204743522, -0.206440178, 7.204420632E-03, 1.680074318E-03, -1.754306086E-02, 371.001434, 8.6190877, 5.87041601, 96.9744911, -0.892231007, 34.0261348
2, 4.812953315E-05, -4.901886408E-06, -2.130247079E-05, 1.762205735E-03, -2.56036304E-05, 7.262694611E-04, 0.411183705, -0.204743522, -0.206440178, 7.204420632E-03, 1.680074318E-03, -1.754306086E-02, 9.93437147, 1.77569167, -0.74747512, 135.554291, -1.96951004, 55.8668823
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
