Node, 6786
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 4.220898612E-03, -1.223653933E-03, -1.223166706E-03, 9.731720929E-04, -7.580640522E-05, -9.79598015E-04, 0.240588689, -0.120310465, -0.120278225, 6.448270474E-02, -5.015946634E-03, -6.490850868E-02, 854.070297, 16.4468483, 16.5218054, 74.8593922, -5.83126187, -75.353693
1.2, 3.368471778E-03, -9.550928007E-04, -1.002419594E-03, 1.03341123E-03, -7.643478102E-05, -5.136871841E-04, 0.240588689, -0.120310465, -0.120278225, 6.448270474E-02, -5.015946634E-03, -6.490850868E-02, 681.029449, 15.8656558, 8.58460915, 79.4931707, -5.8795985, -39.5143991
1.4, 2.516045031E-03, -6.865318355E-04, -7.8167233E-04, 1.093649829E-03, -7.706304359E-05, -4.77767835E-05, 0.240588689, -0.120310465, -0.120278225, 6.448270474E-02, -5.015946634E-03, -6.490850868E-02, 507.988579, 15.284436, 0.647436921, 84.1269093, -5.92792642, -3.67513728
1.7, 1.23740494E-03, -2.83690395E-04, -4.505514262E-04, 1.184007735E-03, -7.800544108E-05, 6.510888197E-04, 0.240588689, -0.120310465, -0.120278225, 6.448270474E-02, -5.015946634E-03, -6.490850868E-02, 248.427273, 14.412607, -11.2583213, 91.0775194, -6.00041848, 50.0837555
2, -4.123515237E-05, 1.191510382E-04, -1.194305332E-04, 1.274365655E-03, -7.894783676E-05, 1.349954429E-03, 0.240588689, -0.120310465, -0.120278225, 6.448270474E-02, -5.015946634E-03, -6.490850868E-02, -11.1340212, 13.5407773, -23.1640799, 98.0281277, -6.07291055, 103.842647
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
