Node, 3504
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 3.446038929E-03, -8.979850681E-04, -8.987634792E-04, -9.10465269E-05, 2.241186738E-06, -6.632332133E-05, 0.152697988, -7.632843871E-02, -7.636955008E-02, -4.796859721E-03, 1.178576415E-04, -3.494743971E-03, 720.46257, 52.1511889, 52.0314345, -7.00357875, 0.17239898, -5.10179389
1.2, 2.801824099E-03, -7.19812866E-04, -7.209717078E-04, -8.120860502E-05, 2.127627369E-06, -3.053892168E-05, 0.152697988, -7.632843871E-02, -7.636955008E-02, -4.796859721E-03, 1.178576415E-04, -3.494743971E-03, 588.09288, 46.302578, 46.1242948, -6.24681577, 0.163663643, -2.34914775
1.4, 2.157609269E-03, -5.416406711E-04, -5.431799509E-04, -7.137066996E-05, 2.014049755E-06, 5.245456919E-06, 0.152697988, -7.632843871E-02, -7.636955008E-02, -4.796859721E-03, 1.178576415E-04, -3.494743971E-03, 455.723186, 40.453968, 40.217155, -5.49005151, 0.154926905, 0.403496735
1.7, 1.191286952E-03, -2.743823716E-04, -2.764923047E-04, -5.661376804E-05, 1.843683382E-06, 5.89220258E-05, 0.152697988, -7.632843871E-02, -7.636955008E-02, -4.796859721E-03, 1.178576415E-04, -3.494743971E-03, 257.168636, 31.6810515, 31.3564467, -4.35490526, 0.141821798, 4.53246346
2, 2.249646586E-04, -7.124070414E-06, -9.804657623E-06, -4.185686646E-05, 1.673317004E-06, 1.125985946E-04, 0.152697988, -7.632843871E-02, -7.636955008E-02, -4.796859721E-03, 1.178576415E-04, -3.494743971E-03, 58.6140933, 22.9081354, 22.4957373, -3.21975897, 0.128716696, 8.66143024
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
