Node, 5182
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 6.029638287E-03, -1.777396683E-03, -1.739072322E-03, 3.005692597E-04, 3.809323835E-05, -1.239395961E-04, 0.414998841, -0.2090312, -0.205967635, 2.401936846E-02, 3.045090125E-03, -9.904378094E-03, 1217.61772, 16.5354249, 22.4314775, 23.1207125, 2.93024907, -9.53381509
1.2, 4.82504291E-03, -1.425385621E-03, -1.388762699E-03, 4.482725433E-05, 2.124710227E-05, -5.716512169E-04, 0.414998841, -0.2090312, -0.205967635, 2.401936846E-02, 3.045090125E-03, -9.904378094E-03, 974.340569, 12.7361957, 18.370492, 3.44825035, 1.6343925, -43.9731708
1.4, 3.620447475E-03, -1.073374573E-03, -1.038453061E-03, -2.109147499E-04, 4.400966631E-06, -1.019362848E-03, 0.414998841, -0.2090312, -0.205967635, 2.401936846E-02, 3.045090125E-03, -9.904378094E-03, 731.063438, 8.93696618, 14.3095063, -16.2242119, 0.338535898, -78.4125271
1.7, 1.813554394E-03, -5.453580161E-04, -5.129886413E-04, -5.945277662E-04, -2.08682369E-05, -1.690930294E-03, 0.414998841, -0.2090312, -0.205967635, 2.401936846E-02, 3.045090125E-03, -9.904378094E-03, 366.14772, 3.23812225, 8.21802801, -45.7329054, -1.60524902, -130.071558
2, 6.661324861E-06, -1.734145337E-05, 1.247581008E-05, -9.781407789E-04, -4.613743977E-05, -2.362497704E-03, 0.414998841, -0.2090312, -0.205967635, 2.401936846E-02, 3.045090125E-03, -9.904378094E-03, 1.23201325, -2.46072179, 2.12654948, -75.2415981, -3.54903391, -181.730595
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
