Node, 5338
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 6.082936376E-03, -1.749595872E-03, -1.782554889E-03, -1.175882237E-05, -9.66319667E-06, -8.23908631E-05, 0.419542703, -0.208449988, -0.211092715, -9.426178847E-04, -7.748508011E-04, -6.604400789E-03, 1230.15779, 25.1528269, 20.0822117, -0.9045248, -0.743322825, -6.33775883
1.2, 4.875218356E-03, -1.402415219E-03, -1.428201073E-03, -4.066064401E-04, -5.314285833E-06, -9.078020048E-06, 0.419542703, -0.208449988, -0.211092715, -9.426178847E-04, -7.748508011E-04, -6.604400789E-03, 985.949207, 20.1594341, 16.1923826, -31.2774185, -0.408791226, -0.698309252
1.4, 3.667500336E-03, -1.055234601E-03, -1.073847245E-03, -8.014540595E-04, -9.653756194E-07, 6.423482009E-05, 0.419542703, -0.208449988, -0.211092715, -9.426178847E-04, -7.748508011E-04, -6.604400789E-03, 741.740643, 15.1660415, 12.3025536, -61.6503128, -7.425966337E-02, 4.94114002
1.7, 1.855923247E-03, -5.344636214E-04, -5.42316545E-04, -1.393725479E-03, 5.557989459E-06, 1.742040793E-04, 0.419542703, -0.208449988, -0.211092715, -9.426178847E-04, -7.748508011E-04, -6.604400789E-03, 375.42778, 7.67595243, 6.46780996, -107.209652, 0.427537642, 13.4003139
2, 4.434617003E-05, -1.369265274E-05, -1.078583186E-05, -1.985996903E-03, 1.208135454E-05, 2.841733418E-04, 0.419542703, -0.208449988, -0.211092715, -9.426178847E-04, -7.748508011E-04, -6.604400789E-03, 9.11491284, 0.185863219, 0.633066425, -152.768993, 0.929334942, 21.8594879
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
