Node, 3269
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 2.356945915E-03, -6.253624815E-04, -5.999632194E-04, 8.919849715E-04, -6.232833766E-05, -1.326576763E-03, 6.478485046E-02, -3.28221349E-02, -3.196271462E-02, 2.909627231E-02, -2.108634362E-03, -4.327221913E-02, 493.178623, 34.361949, 38.269527, 68.6142273, -4.79448756, -102.044366
1.2, 1.862585676E-03, -5.193191537E-04, -4.558906439E-04, 5.640716954E-04, -5.597964289E-05, -1.145463277E-03, 6.478485046E-02, -3.28221349E-02, -3.196271462E-02, 2.909627231E-02, -2.108634362E-03, -4.327221913E-02, 388.941174, 22.4942709, 32.2525022, 43.390131, -4.30612642, -88.1125584
1.4, 1.368225334E-03, -4.132757385E-04, -3.118180248E-04, 2.361583829E-04, -4.963093085E-05, -9.643498197E-04, 6.478485046E-02, -3.28221349E-02, -3.196271462E-02, 2.909627231E-02, -2.108634362E-03, -4.327221913E-02, 284.70369, 10.6266039, 26.2354819, 18.1660292, -3.81776392, -74.1807547
1.7, 6.266848213E-04, -2.542106322E-04, -9.570910879E-05, -2.557115822E-04, -4.010786262E-05, -6.926796414E-04, 6.478485046E-02, -3.28221349E-02, -3.196271462E-02, 2.909627231E-02, -2.108634362E-03, -4.327221913E-02, 128.34748, -7.17489666, 17.2099534, -19.6701217, -3.08522025, -53.2830501
2, -1.148556976E-04, -9.514552357E-05, 1.203998127E-04, -7.475815364E-04, -3.058479479E-05, -4.210094703E-04, 6.478485046E-02, -3.28221349E-02, -3.196271462E-02, 2.909627231E-02, -2.108634362E-03, -4.327221913E-02, -28.0087314, -24.9763978, 8.18442351, -57.5062723, -2.35267656, -32.3853443
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
