Node, 3768
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 3.538916295E-03, -1.076577784E-03, -9.466200572E-04, -2.130640678E-04, -5.326362907E-05, 1.081385461E-03, 0.172214845, -8.978887834E-02, -8.242596872E-02, -1.208837773E-02, -3.017739364E-03, 6.135335658E-02, 719.339264, 9.26324654, 29.2567399, -16.3895441, -4.09720221, 83.1834955
1.2, 2.834513813E-03, -8.813442546E-04, -7.425384538E-04, 6.672624363E-05, -2.232601992E-05, 8.84258101E-04, 0.172214845, -8.978887834E-02, -8.242596872E-02, -1.208837773E-02, -3.017739364E-03, 6.135335658E-02, 575.767258, 4.09678125, 25.45152, 5.1327879, -1.71738616, 68.0198536
1.4, 2.13011133E-03, -6.86110754E-04, -5.384568576E-04, 3.46516561E-04, 8.611588894E-06, 6.87130756E-04, 0.172214845, -8.978887834E-02, -8.242596872E-02, -1.208837773E-02, -3.017739364E-03, 6.135335658E-02, 432.195248, -1.06968408, 21.6463001, 26.6551204, 0.662429912, 52.8562117
1.7, 1.073507607E-03, -3.932604923E-04, -2.323344524E-04, 7.662020507E-04, 5.501800297E-05, 3.914397312E-04, 0.172214845, -8.978887834E-02, -8.242596872E-02, -1.208837773E-02, -3.017739364E-03, 6.135335658E-02, 216.837246, -8.81938235, 15.9384694, 58.9386187, 4.23215398, 30.1107478
2, 1.690389131E-05, -1.004102296E-04, 7.378794771E-05, 1.185887522E-03, 1.014244135E-04, 9.574870319E-05, 0.172214845, -8.978887834E-02, -8.242596872E-02, -1.208837773E-02, -3.017739364E-03, 6.135335658E-02, 1.47924587, -16.5690806, 10.2306392, 91.2221174, 7.80187804, 7.36528486
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
