Node, 5327
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 6.097350347E-03, -1.796712071E-03, -1.751458796E-03, -9.610660284E-05, 1.736628197E-06, 1.877291822E-06, 0.421254198, -0.212443491, -0.208810704, -7.713037698E-03, 1.394113873E-04, 1.506725154E-04, 1232.19002, 17.7188501, 24.6808933, -7.39281575, 0.133586784, 0.144407061
1.2, 4.883357013E-03, -1.438169527E-03, -1.403475044E-03, -6.771419248E-05, -1.520045269E-06, 4.618144643E-04, 0.421254198, -0.212443491, -0.208810704, -7.713037698E-03, 1.394113873E-04, 1.506725154E-04, 986.8679, 14.3253496, 19.6629635, -5.20878404, -0.116926562, 35.5241896
1.4, 3.669363602E-03, -1.079626963E-03, -1.055491273E-03, -3.932177772E-05, -4.776719663E-06, 9.217516053E-04, 0.421254198, -0.212443491, -0.208810704, -7.713037698E-03, 1.394113873E-04, 1.506725154E-04, 741.545787, 10.9318492, 14.6450335, -3.02475214, -0.367439964, 70.9039701
1.7, 1.848373562E-03, -5.418131477E-04, -5.335156554E-04, 3.266845833E-06, -9.661731004E-06, 1.611657363E-03, 0.421254198, -0.212443491, -0.208810704, -7.713037698E-03, 1.394113873E-04, 1.506725154E-04, 373.562642, 5.84159907, 7.118138, 0.251295835, -0.743210062, 123.973643
2, 2.738353639E-05, -3.999347427E-06, -1.154003636E-05, 4.585546897E-05, -1.454674263E-05, 2.301563121E-03, 0.421254198, -0.212443491, -0.208810704, -7.713037698E-03, 1.394113873E-04, 1.506725154E-04, 5.57948478, 0.751348739, -0.40875723, 3.52734363, -1.1189802, 177.043312
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
