Node, 7661
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 2.423987258E-03, -6.598041873E-04, -6.588854012E-04, 1.061537812E-03, -1.428637424E-04, -1.068554426E-03, 7.086514961E-02, -3.544842033E-02, -3.541672975E-02, 3.653336782E-02, -4.930760711E-03, -3.677489562E-02, 500.45546, 26.0260136, 26.1673634, 81.6567545, -10.9895188, -82.196496
1.2, 1.926366516E-03, -5.025626924E-04, -5.388739664E-04, 9.864326712E-04, -1.248769167E-04, -7.483972149E-04, 7.086514961E-02, -3.544842033E-02, -3.541672975E-02, 3.653336782E-02, -4.930760711E-03, -3.677489562E-02, 398.471363, 24.7899532, 19.203603, 75.8794374, -9.60591686, -57.569016
1.4, 1.428743315E-03, -3.453256541E-04, -4.188616222E-04, 9.11305855E-04, -1.068909914E-04, -4.28235835E-04, 7.086514961E-02, -3.544842033E-02, -3.541672975E-02, 3.653336782E-02, -4.930760711E-03, -3.677489562E-02, 296.486206, 23.5525177, 12.2392905, 70.1004524, -8.22238392, -32.9412184
1.7, 6.823084987E-04, -1.094700965E-04, -2.388431203E-04, 7.986156343E-04, -7.991209759E-05, 5.200623792E-05, 7.086514961E-02, -3.544842033E-02, -3.541672975E-02, 3.653336782E-02, -4.930760711E-03, -3.677489562E-02, 143.508453, 21.6963644, 1.79282215, 61.4319715, -6.14708453, 4.00047983
2, -6.412629182E-05, 1.263854583E-04, -5.882461437E-05, 6.859254063E-04, -5.29332051E-05, 5.322483157E-04, 7.086514961E-02, -3.544842033E-02, -3.541672975E-02, 3.653336782E-02, -4.930760711E-03, -3.677489562E-02, -9.46928936, 19.8402112, -8.65364642, 52.7634921, -4.07178502, 40.9421778
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
