Node, 6821
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 4.311223747E-03, -1.224799504E-03, -1.248319095E-03, -8.377620834E-04, -2.39088356E-05, 3.513121374E-04, 0.246062621, -0.122250183, -0.123812438, -5.571736908E-02, -1.588096056E-03, 2.336473949E-02, 875.354225, 23.658356, 20.0399599, -64.4432368, -1.8391412, 27.0240109
1.2, 3.45928254E-03, -9.722730392E-04, -1.011773216E-03, -7.603713457E-04, -8.755562249E-06, 4.186016321E-05, 0.246062621, -0.122250183, -0.123812438, -5.571736908E-02, -1.588096056E-03, 2.336473949E-02, 702.416885, 20.6391051, 14.5621555, -58.4901047, -0.673504788, 3.22001249
1.4, 2.607341245E-03, -7.197467858E-04, -7.752271922E-04, -6.82980055E-04, 6.397685301E-06, -2.675917967E-04, 0.246062621, -0.122250183, -0.123812438, -5.571736908E-02, -1.588096056E-03, 2.336473949E-02, 529.479485, 17.6197917, 9.08434474, -52.5369282, 0.49212964, -20.5839844
1.7, 1.329429288E-03, -3.409574274E-04, -4.204081743E-04, -5.668931262E-04, 2.91275569E-05, -7.317697455E-04, 0.246062621, -0.122250183, -0.123812438, -5.571736908E-02, -1.588096056E-03, 2.336473949E-02, 270.073399, 13.0908211, 0.867628768, -43.6071625, 2.24058126, -56.2899804
2, 5.151735468E-05, 3.78319337E-05, -6.558915948E-05, -4.508061756E-04, 5.185742702E-05, -1.195947683E-03, 0.246062621, -0.122250183, -0.123812438, -5.571736908E-02, -1.588096056E-03, 2.336473949E-02, 10.6673001, 8.56185061, -7.349087, -34.677398, 3.98903289, -91.9959755
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
