Node, 4314
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 4.649672424E-03, -1.356853783E-03, -1.33620284E-03, 4.072513511E-04, -2.093022647E-05, -9.739914385E-04, 0.280481484, -0.140963482, -0.139518, 2.856737142E-02, -1.465049456E-03, -6.832231581E-02, 941.097595, 17.0166252, 20.1936953, 31.3270261, -1.61001745, -74.9224176
1.2, 3.722251393E-03, -1.10146009E-03, -1.056390058E-03, 8.783126759E-08, -1.091638371E-07, -9.070089945E-04, 0.280481484, -0.140963482, -0.139518, 2.856737142E-02, -1.465049456E-03, -6.832231581E-02, 753.161896, 11.052435, 17.9862853, 6.756186485E-03, -8.397218771E-03, -69.7699223
1.4, 2.794830332E-03, -8.460663812E-04, -7.765772898E-04, -4.070756877E-04, 2.071190397E-05, -8.400265433E-04, 0.280481484, -0.140963482, -0.139518, 2.856737142E-02, -1.465049456E-03, -6.832231581E-02, 565.226196, 5.08824465, 15.7788754, -31.3135145, 1.59322336, -64.6174273
1.7, 1.403698741E-03, -4.629758296E-04, -3.568581269E-04, -1.01782097E-03, 5.194350433E-05, -7.395528737E-04, 0.280481484, -0.140963482, -0.139518, 2.856737142E-02, -1.465049456E-03, -6.832231581E-02, 283.322662, -3.85804038, 12.46776, -78.2939224, 3.99565428, -56.8886828
2, 1.2567108E-05, -7.988527159E-05, 6.286103553E-05, -1.628566257E-03, 8.317510674E-05, -6.390792114E-04, 0.280481484, -0.140963482, -0.139518, 2.856737142E-02, -1.465049456E-03, -6.832231581E-02, 1.41911735, -12.8043256, 9.15664482, -125.274326, 6.39808506, -49.1599383
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
