Node, 5768
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 6.009114149E-03, -1.738546853E-03, -1.753822246E-03, -1.474824048E-04, -3.473350216E-05, -2.258791683E-04, 0.412480317, -0.205630774, -0.206849543, -1.176328014E-02, -2.771250205E-03, -1.801628328E-02, 1214.87277, 22.9249153, 20.5748525, -11.3448005, -2.67180786, -17.3753206
1.2, 4.814095446E-03, -1.39653217E-03, -1.401170128E-03, 2.41996926E-04, -2.93399869E-05, -4.150585737E-04, 0.412480317, -0.205630774, -0.206849543, -1.176328014E-02, -2.771250205E-03, -1.801628328E-02, 973.290802, 17.8096406, 17.0961099, 18.6151479, -2.25692207, -31.9275827
1.4, 3.619076713E-03, -1.054517517E-03, -1.048518025E-03, 6.314762359E-04, -2.394647663E-05, -6.042379609E-04, 0.412480317, -0.205630774, -0.206849543, -1.176328014E-02, -2.771250205E-03, -1.801628328E-02, 731.708862, 12.6943668, 13.6173679, 48.5750957, -1.84203666, -46.4798441
1.7, 1.826548629E-03, -5.414955158E-04, -5.195398189E-04, 1.215695243E-03, -1.585620976E-05, -8.880070745E-04, 0.412480317, -0.205630774, -0.206849543, -1.176328014E-02, -2.771250205E-03, -1.801628328E-02, 369.335938, 5.02145571, 8.39925444, 93.5150185, -1.21970844, -68.3082352
2, 3.402052562E-05, -2.847350402E-05, 9.438370967E-06, 1.799914229E-03, -7.765943053E-06, -1.171776195E-03, 0.412480317, -0.205630774, -0.206849543, -1.176328014E-02, -2.771250205E-03, -1.801628328E-02, 6.96301085, -2.65145534, 3.18114087, 138.454939, -0.597380215, -90.1366291
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
