Node, 5428
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 6.039378885E-03, -1.742107677E-03, -1.740768203E-03, 1.726566911E-05, 1.135725459E-06, -6.579651884E-06, 0.414339617, -0.20722331, -0.207116309, 1.378827082E-03, 9.072143566E-05, -5.254233496E-04, 1224.11628, 26.9645414, 27.1706135, 1.32812838, 8.736349521E-02, -0.506127076
1.2, 4.850860639E-03, -1.398800686E-03, -1.39785147E-03, 4.623756349E-05, 9.543600669E-07, 7.985749107E-05, 0.414339617, -0.20722331, -0.207116309, 1.378827082E-03, 9.072143566E-05, -5.254233496E-04, 983.310303, 21.8239475, 21.969977, 3.55673568, 7.341231368E-02, 6.14288394
1.4, 3.662342485E-03, -1.055493695E-03, -1.054934785E-03, 7.520946201E-05, 7.729929337E-07, 1.662946343E-04, 0.414339617, -0.20722331, -0.207116309, 1.378827082E-03, 9.072143566E-05, -5.254233496E-04, 742.504303, 16.6833542, 16.7693409, 5.78534317, 5.946099609E-02, 12.7918947
1.7, 1.879565197E-03, -5.40533202E-04, -5.405597156E-04, 1.186673075E-04, 5.009421614E-07, 2.959503501E-04, 0.414339617, -0.20722331, -0.207116309, 1.378827082E-03, 9.072143566E-05, -5.254233496E-04, 381.295291, 8.97246418, 8.9683857, 9.12825447, 3.853401178E-02, 22.7654115
2, 9.67879314E-05, -2.557270764E-05, -2.618463932E-05, 1.621251544E-04, 2.288913564E-07, 4.256060667E-04, 0.414339617, -0.20722331, -0.207116309, 1.378827082E-03, 9.072143566E-05, -5.254233496E-04, 20.0862881, 1.26157414, 1.16743083, 12.4711657, 1.760702741E-02, 32.738928
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
