Node, 11522
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 4.971426562E-03, -1.454351324E-03, -1.45680501E-03, 1.192089228E-03, -5.950372838E-06, -7.980465598E-04, 0.314493865, -0.157157965, -0.157335896, 8.747050725E-02, -4.314869948E-04, -5.855731107E-02, 1002.5583, 13.9771235, 13.5996356, 91.699173, -0.457720965, -61.388196
1.2, 3.95936484E-03, -1.130449033E-03, -1.192537689E-03, 1.251284411E-03, 7.425002195E-06, -1.81377558E-04, 0.314493865, -0.157157965, -0.157335896, 8.747050725E-02, -4.314869948E-04, -5.855731107E-02, 797.945877, 14.8976142, 5.3455137, 96.2526474, 0.571154043, -13.9521205
1.4, 2.947303117E-03, -8.065467846E-04, -9.282703686E-04, 1.310479594E-03, 2.080046841E-05, 4.352913602E-04, 0.314493865, -0.157157965, -0.157335896, 8.747050725E-02, -4.314869948E-04, -5.855731107E-02, 593.333466, 15.8181095, -2.90859622, 100.806124, 1.60003603, 33.4839511
1.7, 1.429210708E-03, -3.206933907E-04, -5.318693875E-04, 1.399272413E-03, 4.086366789E-05, 1.360294729E-03, 0.314493865, -0.157157965, -0.157335896, 8.747050725E-02, -4.314869948E-04, -5.855731107E-02, 286.414864, 17.1988521, -15.2897611, 107.636337, 3.14335904, 104.638058
2, -8.888172488E-05, 1.651599778E-04, -1.354684027E-04, 1.488065202E-03, 6.092686635E-05, 2.285298135E-03, 0.314493865, -0.157157965, -0.157335896, 8.747050725E-02, -4.314869948E-04, -5.855731107E-02, -20.5037446, 18.5795946, -27.6709256, 114.466553, 4.68668199, 175.792164
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
