Node, 6652
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 4.382821964E-03, -1.245839609E-03, -1.246080617E-03, -8.249973621E-05, 3.369133035E-07, -4.077837082E-05, 0.250477238, -0.125230586, -0.125246652, -5.505054753E-03, 2.244619651E-05, -2.721134551E-03, 892.461288, 26.5133407, 26.4762664, -6.34613353, 2.591640851E-02, -3.13679779
1.2, 3.532098228E-03, -1.001853059E-03, -1.001874494E-03, -5.309650589E-05, 5.002191408E-07, -5.626010909E-05, 0.250477238, -0.125230586, -0.125246652, -5.505054753E-03, 2.244619651E-05, -2.721134551E-03, 719.750191, 22.2192264, 22.2159295, -4.08434662, 3.847839514E-02, -4.32770074
1.4, 2.68137455E-03, -7.578670557E-04, -7.576681819E-04, -2.369315038E-05, 6.637504422E-07, -7.174195662E-05, 0.250477238, -0.125230586, -0.125246652, -5.505054753E-03, 2.244619651E-05, -2.721134551E-03, 547.039085, 17.9249854, 17.9555807, -1.82255005, 5.105772533E-02, -5.518612
1.7, 1.405288946E-03, -3.918880539E-04, -3.913587389E-04, 2.041188236E-05, 9.090469095E-07, -9.496472376E-05, 0.250477238, -0.125230586, -0.125246652, -5.505054753E-03, 2.244619651E-05, -2.721134551E-03, 287.972389, 11.4836254, 11.5650579, 1.57014482, 6.992668539E-02, -7.30497882
2, 1.292033503E-04, -2.590904137E-05, -2.504928898E-05, 6.451691638E-05, 1.154343437E-06, -1.181874914E-04, 0.250477238, -0.125230586, -0.125246652, -5.505054753E-03, 2.244619651E-05, -2.721134551E-03, 28.9057107, 5.0422653, 5.17453486, 4.96283966, 8.879564914E-02, -9.09134537
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
