Node, 11404
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 3.340388357E-03, -1.069803518E-03, -8.77155253E-04, -3.26794805E-04, 7.98348774E-05, -1.642006304E-03, 0.159765612, -8.522554301E-02, -7.454006933E-02, -1.814446272E-02, 4.428135813E-03, -9.116839059E-02, 674.686234, -3.80481309, 25.8333759, -25.1380615, 6.14114416, -126.308178
1.2, 2.647381276E-03, -8.817536145E-04, -6.744179118E-04, 5.562697652E-05, 1.943183283E-05, -1.357328991E-03, 0.159765612, -8.522554301E-02, -7.454006933E-02, -1.814446272E-02, 4.428135813E-03, -9.116839059E-02, 533.198242, -9.74558949, 22.1522121, 4.27899836, 1.49475632, -104.409924
1.4, 1.954375621E-03, -6.937052385E-04, -4.716805124E-04, 4.38049392E-04, -4.097081774E-05, -1.07265226E-03, 0.159765612, -8.522554301E-02, -7.454006933E-02, -1.814446272E-02, 4.428135813E-03, -9.116839059E-02, 391.710464, -15.6865928, 18.4710569, 33.6961064, -3.1516014, -82.5117111
1.7, 9.148671525E-04, -4.116326672E-04, -1.675744206E-04, 1.011682994E-03, -1.315747886E-04, -6.456371193E-04, 0.159765612, -8.522554301E-02, -7.454006933E-02, -1.814446272E-02, 4.428135813E-03, -9.116839059E-02, 179.478794, -24.5980978, 12.9493248, 77.8217678, -10.1211379, -49.6643925
2, -1.246413412E-04, -1.295600978E-04, 1.365316748E-04, 1.585316611E-03, -2.221787618E-04, -2.186219826E-04, 0.159765612, -8.522554301E-02, -7.454006933E-02, -1.814446272E-02, 4.428135813E-03, -9.116839059E-02, -32.7528715, -33.509603, 7.42759264, 121.947432, -17.0906742, -16.8170757
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
