Node, 3021
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 2.125030675E-03, -3.379918999E-04, -5.369552091E-04, -3.546040389E-04, 1.042999656E-04, 1.438666251E-03, 3.648416977E-02, -1.620749698E-02, -2.027667291E-02, -7.486307702E-03, 2.125718966E-03, 3.036059323E-02, 471.168205, 92.2416582, 61.631917, -27.2772336, 8.02307439, 110.666635
1.2, 1.720899891E-03, -2.587187428E-04, -4.508572893E-04, -2.09962549E-04, 1.16444684E-04, 1.223948158E-03, 3.648416977E-02, -1.620749698E-02, -2.027667291E-02, -7.486307702E-03, 2.125718966E-03, 3.036059323E-02, 381.445038, 76.8883305, 47.3285542, -16.1509651, 8.9572835, 94.1498585
1.4, 1.316769034E-03, -1.794455484E-04, -3.647593585E-04, -6.532119505E-05, 1.285893341E-04, 1.009230466E-03, 3.648416977E-02, -1.620749698E-02, -2.027667291E-02, -7.486307702E-03, 2.125718966E-03, 3.036059323E-02, 291.721867, 61.5350084, 33.0251906, -5.02470739, 9.89148742, 77.63311
1.7, 7.105727636E-04, -6.053575254E-05, -2.356124587E-04, 1.516408311E-04, 1.468063138E-04, 6.871538644E-04, 3.648416977E-02, -1.620749698E-02, -2.027667291E-02, -7.486307702E-03, 2.125718966E-03, 3.036059323E-02, 157.13711, 38.5050261, 11.5701472, 11.6646793, 11.2927933, 52.8579898
2, 1.043764996E-04, 5.837404224E-05, -1.064655621E-04, 3.686028613E-04, 1.650232898E-04, 3.650772815E-04, 3.648416977E-02, -1.620749698E-02, -2.027667291E-02, -7.486307702E-03, 2.125718966E-03, 3.036059323E-02, 22.5523436, 15.4750428, -9.88489687, 28.3540659, 12.6940993, 28.0828679
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
