Node, 6343
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 5.028001964E-03, -1.445504502E-03, -1.446019087E-03, 5.24659783E-04, -9.340367768E-08, -4.020864571E-05, 0.31524599, -0.157604577, -0.157641411, 3.831286682E-02, -6.681565139E-06, -2.936156809E-03, 1020.0555, 24.1314282, 24.0522606, 40.3584452, -7.184898306E-03, -3.09297277
1.2, 4.038172716E-03, -1.158697894E-03, -1.162305314E-03, 4.334250298E-04, 8.678081031E-06, 1.837862055E-04, 0.31524599, -0.157604577, -0.157641411, 3.831286682E-02, -6.681565139E-06, -2.936156809E-03, 819.392296, 19.8737316, 19.3187473, 33.3403859, 0.667544693, 14.1374003
1.4, 3.048343351E-03, -8.718913377E-04, -8.785913524E-04, 3.421902948E-04, 1.744963993E-05, 4.077810518E-04, 0.31524599, -0.157604577, -0.157641411, 3.831286682E-02, -6.681565139E-06, -2.936156809E-03, 618.729057, 15.6160251, 14.5852531, 26.3223307, 1.34227997, 31.3677735
1.7, 1.563599304E-03, -4.416814954E-04, -4.530204387E-04, 2.053382068E-04, 3.06069785E-05, 7.437733439E-04, 0.31524599, -0.157604577, -0.157641411, 3.831286682E-02, -6.681565139E-06, -2.936156809E-03, 317.734203, 9.22946513, 7.48501194, 15.7952465, 2.35438295, 57.2133331
2, 7.885523519E-05, -1.147165545E-05, -2.744952826E-05, 6.848611105E-05, 4.376431707E-05, 1.079765614E-03, 0.31524599, -0.157604577, -0.157641411, 3.831286682E-02, -6.681565139E-06, -2.936156809E-03, 16.7393495, 2.84290498, 0.384770742, 5.26816251, 3.36648589, 83.0588913
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
