Node, 7818
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 2.160274569E-03, -6.119038226E-04, -5.362346928E-04, -5.825417829E-04, -7.639107116E-05, 1.396884953E-03, 4.767158348E-02, -2.482599718E-02, -2.284558653E-02, -1.521193574E-02, -1.999287488E-03, 3.647690685E-02, 449.134865, 22.6458821, 34.287288, -44.8109059, -5.87623644, 107.452688
1.2, 1.717830775E-03, -4.683150801E-04, -4.315823971E-04, -6.16616293E-04, -8.334922222E-05, 1.104570634E-03, 4.767158348E-02, -2.482599718E-02, -2.284558653E-02, -1.521193574E-02, -1.999287488E-03, 3.647690685E-02, 358.658577, 22.3284459, 27.9796267, -47.4320226, -6.41147876, 84.9669724
1.4, 1.275392642E-03, -3.247363929E-04, -3.269406006E-04, -6.506748177E-04, -9.030981619E-05, 8.122047293E-04, 4.767158348E-02, -2.482599718E-02, -2.284558653E-02, -1.521193574E-02, -1.999287488E-03, 3.647690685E-02, 268.181435, 22.0077431, 21.6686351, -50.051909, -6.94690895, 62.4772849
1.7, 6.117353769E-04, -1.093683632E-04, -1.699778932E-04, -7.017626122E-04, -1.00750708E-04, 3.736558174E-04, 4.767158348E-02, -2.482599718E-02, -2.284558653E-02, -1.521193574E-02, -1.999287488E-03, 3.647690685E-02, 132.465727, 21.5266891, 12.2021465, -53.981739, -7.75005442, 28.7427552
2, -5.192186791E-05, 1.059996639E-04, -1.301518137E-05, -7.528504138E-04, -1.11191599E-04, -6.489307316E-05, 4.767158348E-02, -2.482599718E-02, -2.284558653E-02, -1.521193574E-02, -1.999287488E-03, 3.647690685E-02, -3.24998563, 21.045635, 2.73565846, -57.9115696, -8.55319995, -4.9917748
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
