Node, 4134
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 4.280845576E-03, -1.226538268E-03, -1.251466427E-03, -9.113968772E-04, 5.856509733E-05, -6.028404314E-04, 0.244741186, -0.121543182, -0.123198004, -6.059900532E-02, 3.88775859E-03, -4.008281743E-02, 866.611717, 19.3218982, 15.4867976, -70.1074505, 4.50500754, -46.3723412
1.2, 3.428053809E-03, -9.663048186E-04, -1.021348085E-03, -8.888747761E-04, 4.535164089E-05, -2.158407333E-04, 0.244741186, -0.121543182, -0.123198004, -6.059900532E-02, 3.88775859E-03, -4.008281743E-02, 693.593018, 17.5378335, 9.06963754, -68.3749828, 3.48858774, -16.6031334
1.4, 2.575262217E-03, -7.060713397E-04, -7.912297369E-04, -8.663526751E-04, 3.213818809E-05, 1.711589639E-04, 0.244741186, -0.121543182, -0.123198004, -6.059900532E-02, 3.88775859E-03, -4.008281743E-02, 520.57431, 15.7537689, 2.65247742, -66.6425157, 2.47216833, 13.1660742
1.7, 1.296074683E-03, -3.157211358E-04, -4.460522105E-04, -8.32569538E-04, 1.231800832E-05, 7.516585174E-04, 0.244741186, -0.121543182, -0.123198004, -6.059900532E-02, 3.88775859E-03, -4.008281743E-02, 261.046255, 13.0776719, -6.9732627, -64.0438113, 0.947539154, 57.8198857
2, 1.688716793E-05, 7.462907115E-05, -1.00874684E-04, -7.987863937E-04, -7.502171002E-06, 1.332158048E-03, 0.244741186, -0.121543182, -0.123198004, -6.059900532E-02, 3.88775859E-03, -4.008281743E-02, 1.51820523, 10.4015751, -16.599003, -61.4451079, -0.577090077, 102.473698
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
