Node, 2955
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 1.650592691E-03, -9.361667799E-05, -3.034032343E-04, -9.749126621E-04, 3.72050341E-04, 1.67393194E-03, 1.067837887E-02, -4.421511461E-03, -6.256867317E-03, -8.16054031E-03, 3.202714739E-03, 1.400790166E-02, 398.580349, 130.240446, 97.9655905, -74.9932804, 28.6192575, 128.763993
1.2, 1.334921442E-03, -5.245850622E-05, -2.541585436E-04, -7.963430398E-04, 3.852786213E-04, 1.506355766E-03, 1.067837887E-02, -4.421511461E-03, -6.256867317E-03, -8.16054031E-03, 3.202714739E-03, 1.400790166E-02, 324.023037, 110.579969, 79.5491934, -61.2571578, 29.636817, 115.873523
1.4, 1.019249772E-03, -1.130028744E-05, -2.049137111E-04, -6.177728137E-04, 3.985065559E-04, 1.338779097E-03, 1.067837887E-02, -4.421511461E-03, -6.256867317E-03, -8.16054031E-03, 3.202714739E-03, 1.400790166E-02, 249.465635, 90.9194689, 61.1327891, -47.5209851, 30.6543503, 102.983009
1.7, 5.457422922E-04, 5.043704189E-05, -1.31046465E-04, -3.499174491E-04, 4.183484598E-04, 1.087414086E-03, 1.067837887E-02, -4.421511461E-03, -6.256867317E-03, -8.16054031E-03, 3.202714739E-03, 1.400790166E-02, 137.629531, 61.4287224, 33.508183, -26.9167268, 32.1806505, 83.6472397
2, 7.22348052E-05, 1.121743712E-04, -5.717921817E-05, -8.206208742E-05, 4.381903564E-04, 8.360491192E-04, 1.067837887E-02, -4.421511461E-03, -6.256867317E-03, -8.16054031E-03, 3.202714739E-03, 1.400790166E-02, 25.7934269, 31.9379756, 5.88357735, -6.31246836, 33.7069507, 64.3114715
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
