Node, 3051
TIME, epelx, epely, epelz, epelxy, epelyz, epelxz, epplx, epply, epplz, epplxy, epplyz, epplxz, sx, sy, sz, sxy, syz, sxz
1, 2.104736952E-03, -5.506429734E-04, -3.447379859E-04, 1.555852083E-03, -9.44065182E-05, 3.367493664E-04, 3.81956147E-02, -2.132864366E-02, -1.686697139E-02, 3.462344827E-02, -2.045018031E-03, 7.492196572E-03, 463.34676, 54.8267689, 86.5044608, 119.680932, -7.26203978, 25.9037974
1.2, 1.697560074E-03, -4.624179674E-04, -2.65796205E-04, 1.303575176E-03, -1.103212189E-04, 1.780026823E-04, 3.81956147E-02, -2.132864366E-02, -1.686697139E-02, 3.462344827E-02, -2.045018031E-03, 7.492196572E-03, 373.010693, 40.7063787, 70.9558802, 100.275013, -8.48624772, 13.6925138
1.4, 1.290383268E-03, -3.741930414E-04, -1.868543259E-04, 1.051298372E-03, -1.262358865E-04, 1.925601913E-05, 3.81956147E-02, -2.132864366E-02, -1.686697139E-02, 3.462344827E-02, -2.045018031E-03, 7.492196572E-03, 282.674641, 26.5859821, 55.4073219, 80.8691044, -9.7104528, 1.48123228
1.7, 6.79618046E-04, -2.418556523E-04, -6.844151056E-05, 6.72883165E-04, -1.501078841E-04, -2.188639774E-04, 3.81956147E-02, -2.132864366E-02, -1.686697139E-02, 3.462344827E-02, -2.045018031E-03, 7.492196572E-03, 147.170568, 5.40538645, 32.0844837, 51.7602434, -11.5467603, -16.8356905
2, 6.885281198E-05, -1.095182572E-04, 4.99713077E-05, 2.944679509E-04, -1.739798809E-04, -4.569839657E-04, 3.81956147E-02, -2.132864366E-02, -1.686697139E-02, 3.462344827E-02, -2.045018031E-03, 7.492196572E-03, 11.6664936, -15.7752094, 8.76164633, 22.6513814, -13.3830677, -35.1526122
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
